,imdbId,year,Decade,title.y,Btest,Btest5,budget13,domgross13,intgross13,averating,nratings
1494,1235189,2010,2010,Wild Target,FAIL,4 notalk,8.545855,0.116798,0.116798,,
1496,1243957,2010,2010,The Tourist,FAIL,5 nowomen,106.823184,72.245755,297.749724,2.428571429,7
1497,1244754,2010,2010,Conviction,PASS,1 ok,13.352898,7.261515,10.824983,,
1499,1245526,2010,2010,Red,FAIL,3 men,64.09391,96.546967,209.843135,4.027777778,18
1501,1250777,2010,2010,Kick-Ass,FAIL,4 notalk,29.910492,51.351297,104.182018,3.666666667,30
1505,1261945,2010,2010,Sex and the city 2,PASS,1 ok,101.482025,101.853441,314.78739,,
1509,1270761,2010,2010,Don't Be Afraid of the Dark,PASS,1 ok,26.705796,25.687431,33.703834,,
1512,1273678,2010,2010,The Spy Next Door,PASS,1 ok,29.910492,25.965625,54.462053,,
1513,1274300,2010,2010,The Tempest,PASS,1 ok,21.364637,0.296908,0.296908,,
1516,1279935,2010,2010,Date Night,PASS,1 ok,58.752751,105.446665,162.65863,3,6
1517,1282140,2010,2010,Easy A,PASS,1 ok,8.545855,62.386303,81.400037,3.678571429,14
1519,1285016,2010,2010,The Social Network,FAIL,4 notalk,42.729274,103.578637,240.268986,3.976744186,43
1528,1302067,2010,2010,Yogi Bear,FAIL,5 nowomen,85.458547,107.085981,216.086548,,
1532,1313092,2010,2010,Animal Kingdom,FAIL,4 notalk,4.486574,1.115276,8.629906,,
1533,1314655,2010,2010,Devil,PASS,1 ok,10.682318,35.97768,67.676882,,
1536,1320244,2010,2010,The Last Exorcism,PASS,1 ok,1.922817,43.834199,74.953449,,
1537,1320253,2010,2010,The Expendables,FAIL,4 notalk,87.595011,110.101079,286.572606,2.5,9
1540,1322312,2010,2010,Going the Distance,PASS,1 ok,34.183419,19.019119,42.718768,,
1541,1323045,2010,2010,Frozen,FAIL,4 notalk,160.234776,419.868647,1073.092418,,
1542,1323594,2010,2010,Despicable Me,PASS,1 ok,73.707997,268.675247,580.5787,3.71875,16
1544,1325004,2010,2010,The Twilight Saga: Eclipse,PASS,1 ok,72.639765,321.037586,747.325041,,
1546,1334260,2010,2010,Never Let Me Go,PASS,1 ok,16.023478,2.600773,12.294827,,
1549,1336617,2010,2010,Cyrus,FAIL,4 notalk,7.477623,7.978555,10.724926,,
1557,1371155,2010,2010,Made In Dagenham,PASS,1 ok,8.545855,1.170108,16.711628,,
1559,1375666,2010,2010,Inception,FAIL,2 dubious,170.917095,312.539208,889.393184,4.04954955,111
1560,1375670,2010,2010,Grown Ups,PASS,1 ok,80.117388,173.054825,290.797736,3,5
1561,1376195,2010,2010,Gunless,FAIL,3 men,10.575495,0.489308,0.489308,,
1563,1385867,2010,2010,Cop Out,FAIL,4 notalk,39.524578,47.937418,59.724746,2.666666667,6
1564,1386588,2010,2010,The Other Guys,FAIL,5 nowomen,106.823184,127.354577,182.59978,3.428571429,7
1571,1399683,2010,2010,Winter's Bone,PASS,1 ok,2.136464,6.977159,17.232238,3.583333333,6
1573,1403865,2010,2010,True Grit,PASS,1 ok,37.388114,182.927231,269.490247,3.840909091,22
1574,1403981,2010,2010,Remember Me,PASS,1 ok,17.091709,20.369301,60.361637,,
1575,1405500,2010,2010,For Colored Girls,PASS,1 ok,22.432869,40.304065,40.611902,,
1583,1414382,2010,2010,You Again,PASS,1 ok,21.364637,27.455751,35.079607,,
1584,1415283,2010,2010,Nanny McPhee and the Big Bang,PASS,1 ok,37.388114,31.189851,104.47293,,
1585,1421051,2010,2010,Somewhere,FAIL,2 dubious,7.477623,1.907483,15.367204,,
1587,1423894,2010,2010,Barney's Version,PASS,1 ok,32.046955,8.014473,9.449125,,
1588,1424381,2010,2010,Predators,FAIL,5 nowomen,42.729274,55.548791,135.915826,3.166666667,6
1593,1431181,2010,2010,Another Year,PASS,1 ok,8.545855,3.424437,19.768384,,
1594,1433108,2010,2010,Faster,FAIL,5 nowomen,12.818782,24.825729,38.091703,,
1597,1438254,2010,2010,Charlie St. Cloud,FAIL,4 notalk,47.002201,33.335524,51.785833,,
1599,1440292,2010,2010,Submarine,FAIL,4 notalk,2.029641,0.499507,4.894571,,
1607,1458175,2010,2010,The Next Three Days,PASS,1 ok,32.046955,22.591662,71.844911,,
1610,1465522,2010,2010,Tucker and Dale vs Evil,PASS,1 ok,5.341159,0.239111,5.850485,3.875,8
1611,1470827,2010,2010,Monsters,FAIL,5 nowomen,0.534116,0.253492,6.024539,,
1619,1504320,2010,2010,The King's Speech,PASS,1 ok,16.023478,148.267855,460.216888,3.925,40
1623,1512235,2010,2010,Super,FAIL,4 notalk,2.67058,0.350077,0.553731,,
1625,1518812,2010,2010,Meek's Cutoff,FAIL,3 men,2.136464,1.044487,1.997517,,
1628,1531663,2010,2010,Everything Must Go,FAIL,4 notalk,5.341159,2.897185,2.897185,,
1629,1532503,2010,2010,Beginners,FAIL,4 notalk,3.418342,6.186017,12.353318,,
1634,1536044,2010,2010,Paranormal Activity 2,PASS,1 ok,3.204696,90.535754,189.624005,,
1638,1542344,2010,2010,127 Hours,FAIL,2 dubious,19.228173,19.586277,64.879307,3.630434783,23
1641,1555064,2010,2010,Country Strong,PASS,1 ok,16.023478,21.598495,21.953741,,
1648,1564585,2010,2010,Skyline,FAIL,2 dubious,10.682318,22.877632,84.062765,,
1651,1570989,2010,2010,Tiny Furniture,PASS,1 ok,0.053412,0.418399,0.453089,,
1657,1591095,2010,2010,Insidious,PASS,1 ok,1.602348,57.694294,106.68526,,
997,409847,2011,2010,Cowboys & Aliens,FAIL,4 notalk,168.817598,103.818215,182.188693,2.3125,8
1051,433035,2011,2010,Real Steel,FAIL,4 notalk,113.925987,88.513562,303.703179,,
1085,448694,2011,2010,Puss in Boots,FAIL,4 notalk,134.639802,154.587729,574.795417,,
1113,458339,2011,2010,Captain America: The First Avenger,FAIL,4 notalk,144.99671,182.959443,383.795703,3.659090909,22
1127,466893,2011,2010,Margaret,PASS,1 ok,14.499671,0.048869,0.048869,,
1136,471042,2011,2010,Tower Heist,FAIL,4 notalk,88.033717,80.832113,158.94783,,
1139,472181,2011,2010,The Smurfs,PASS,1 ok,113.925987,147.704169,583.162839,,
1140,472399,2011,2010,The Mechanic,FAIL,5 nowomen,44.016858,30.160867,79.072292,,
1152,478304,2011,2010,The Tree of Life,FAIL,5 nowomen,36.249178,13.780555,64.529403,,
1158,480687,2011,2010,Hall Pass,FAIL,3 men,37.284868,46.668987,86.680344,2.7,5
1199,770703,2011,2010,What's Your Number,PASS,1 ok,20.713816,14.511151,31.807187,,
1203,780504,2011,2010,Drive,FAIL,2 dubious,15.535362,36.312033,80.840663,3.9,15
1226,800369,2011,2010,Thor,PASS,1 ok,155.353618,187.491749,465.363438,3.357142857,14
1239,816462,2011,2010,Conan the Barbarian,FAIL,2 dubious,20.713816,39.62976,81.937729,,
1243,822847,2011,2010,Priest,FAIL,4 notalk,62.141447,30.176535,87.157549,,
1269,873886,2011,2010,Red State,PASS,1 ok,4.142763,1.103455,1.103455,,
1306,945513,2011,2010,Source Code,FAIL,4 notalk,33.142105,56.664949,145.440503,4.020833333,24
1320,970179,2011,2010,Hugo,FAIL,2 dubious,186.424342,76.500789,191.637196,3.3,15
1328,978764,2011,2010,Sucker Punch,PASS,1 ok,77.676809,37.691379,92.961937,2.166666667,6
1332,983193,2011,2010,The Adventures of Tintin,FAIL,4 notalk,134.639802,80.361144,387.342089,3.357142857,7
1338,990407,2011,2010,The Green Hornet,FAIL,4 notalk,113.925987,102.305579,236.120048,2.1875,8
1339,993842,2011,2010,Hanna,PASS,1 ok,31.070724,41.695999,67.675862,3,8
1342,999913,2011,2010,Straw Dogs,PASS,1 ok,25.89227,10.692928,11.655479,,
1347,1007029,2011,2010,The Iron Lady,PASS,1 ok,14.499671,31.028712,119.717677,,
1385,1068242,2011,2010,Footloose,PASS,1 ok,24.856579,53.651623,65.676025,,
1396,1092026,2011,2010,Paul,PASS,1 ok,41.427631,38.748242,103.75531,2.8125,8
1397,1093357,2011,2010,The Darkest Hour,PASS,1 ok,36.042039,22.208829,65.074228,,
1416,1133985,2011,2010,Green Lantern,FAIL,4 notalk,207.138157,120.76276,239.452924,2.4,10
1427,1152398,2011,2010,Beastly,FAIL,4 notalk,17.606743,28.860115,39.385487,,
1433,1161864,2011,2010,The Rite,FAIL,2 dubious,38.320559,34.227129,99.475649,,
1450,1189340,2011,2010,The Lincoln Lawyer,FAIL,4 notalk,41.427631,60.079594,90.255363,3.5,10
1453,1192628,2011,2010,Rango,FAIL,4 notalk,139.818256,127.656741,254.266825,3.714285714,7
1460,1201607,2011,2010,Harry Potter and the Deathly Hallows: Part 2,FAIL,4 notalk,129.461348,394.609809,1375.512553,4.220588235,34
1461,1204342,2011,2010,The Muppets,FAIL,4 notalk,46.606085,91.789051,166.717137,,
1465,1210166,2011,2010,Moneyball,FAIL,4 notalk,51.784539,78.303911,115.142275,3.78125,16
1470,1216475,2011,2010,Cars 2,FAIL,3 men,207.138157,198.283907,580.147769,,
1473,1217613,2011,2010,Battle: Los Angeles,FAIL,4 notalk,72.498355,86.534481,219.571833,2.3125,8
1474,1219289,2011,2010,Limitless,FAIL,4 notalk,27.963651,82.07793,175.79759,3.815789474,19
1484,1229238,2011,2010,Mission: Impossible - Ghost Protocol,FAIL,4 notalk,150.175164,216.871479,719.508092,3.722222222,9
1493,1235170,2011,2010,The Future,PASS,1 ok,1.035691,0.588958,0.588958,,
1502,1253864,2011,2010,Immortals,FAIL,3 men,77.676809,86.484341,219.113265,,
1504,1259521,2011,2010,The Cabin in the Woods,FAIL,2 dubious,31.070724,43.574905,73.293915,3.653846154,13
1506,1265990,2011,2010,The Roommate,PASS,1 ok,16.571053,38.631377,41.942847,,
1508,1268799,2011,2010,A Very Harold & Kumar 3D Christmas,FAIL,4 notalk,20.713816,36.312387,37.560098,,
1510,1270798,2011,2010,X-Men: First Class,PASS,1 ok,165.710526,151.633733,368.093107,3.982142857,28
1518,1284575,2011,2010,Bad Teacher,PASS,1 ok,19.678125,103.872387,224.136189,2.25,8
1522,1291584,2011,2010,Warrior,FAIL,4 notalk,25.89227,14.144548,25.079651,3.9,5
1524,1298650,2011,2010,Pirates of the Caribbean: On Stranger Tides,FAIL,4 notalk,258.922697,249.667634,1080.91306,2.65,10
1527,1302011,2011,2010,Kung Fu Panda 2,PASS,1 ok,155.353618,171.146932,688.566122,3.833333333,6
1529,1305591,2011,2010,Mars Needs Moms,FAIL,2 dubious,155.353618,22.156282,40.96132,,
1530,1306980,2011,2010,50/50,FAIL,3 men,8.285526,36.265871,42.810004,3.692307692,13
1535,1318514,2011,2010,Rise of the Planet of the Apes,FAIL,4 notalk,96.319243,183.068895,500.093845,3.791666667,24
1543,1324999,2011,2010,The Twilight Saga: Breaking Dawn - Part 1,PASS,1 ok,132.050575,291.326492,735.276926,,
1550,1340800,2011,2010,Tinker Tailor Soldier Spy,FAIL,4 notalk,21.749507,25.011304,84.359926,,
1558,1372686,2011,2010,Coriolanus,FAIL,3 men,10.356908,0.776396,1.087104,,
1562,1385826,2011,2010,The Adjustment Bureau,FAIL,2 dubious,51.991677,64.726164,132.354553,3.291666667,12
1566,1389137,2011,2010,We Bought a Zoo,FAIL,3 men,51.784539,78.32365,123.169061,3.5,5
1569,1396218,2011,2010,Mr. Popper's Penguins,FAIL,4 notalk,56.962993,70.659436,196.392298,,
1570,1399103,2011,2010,Transformers: Dark of the Moon,PASS,1 ok,201.959703,364.967639,1163.90317,2.722222222,9
1572,1403177,2011,2010,Hesher,FAIL,4 notalk,7.249836,0.396614,0.396614,,
1578,1410063,2011,2010,Jin ling shi san chai,PASS,1 ok,103.569079,0.322549,97.066426,,
1579,1411238,2011,2010,No Strings Attached,PASS,1 ok,25.89227,73.18421,154.554145,2.9375,8
1581,1411704,2011,2010,Hop,FAIL,3 men,65.24852,111.942955,191.524428,,
1582,1412386,2011,2010,The Best Exotic Marigold Hotel,PASS,1 ok,10.356908,48.039108,139.537943,,
1586,1422136,2011,2010,A Lonely Place to Die,PASS,1 ok,4.142763,,0.458345,,
1591,1430607,2011,2010,Arthur Christmas,FAIL,4 notalk,88.033717,48.120751,152.893489,,
1595,1436562,2011,2010,Rio,FAIL,4 notalk,93.212171,148.745713,504.919774,3.1,5
1596,1438176,2011,2010,Fright Night,FAIL,2 dubious,31.070724,18.951742,41.966863,,
1600,1441326,2011,2010,Martha Marcy May Marlene,PASS,1 ok,1.035691,3.087434,3.657064,3.2,5
1602,1448755,2011,2010,Killer Elite,FAIL,5 nowomen,72.498355,26.021717,59.839216,,
1603,1449283,2011,2010,Winnie the Pooh,FAIL,5 nowomen,31.070724,27.645535,51.935343,,
1604,1454029,2011,2010,The Help,PASS,1 ok,25.89227,175.762513,220.726425,4,15
1608,1462041,2011,2010,Dream House,PASS,1 ok,51.784539,22.062637,41.357557,,
1609,1464540,2011,2010,I Am Number Four,FAIL,4 notalk,51.784539,57.067015,151.193038,,
1612,1478338,2011,2010,Bridesmaids,PASS,1 ok,33.659951,175.142277,299.587165,3.4375,8
1613,1478964,2011,2010,Attack the Block,PASS,1 ok,13.46398,1.060729,5.599381,,
1615,1486185,2011,2010,Red Riding Hood,PASS,1 ok,43.499013,39.006354,93.523336,,
1617,1498569,2011,2010,Restless,PASS,1 ok,8.285526,0.169597,2.918985,,
1618,1499658,2011,2010,Horrible Bosses,PASS,1 ok,36.249178,121.733603,222.195609,2.909090909,11
1620,1506999,2011,2010,Haywire,FAIL,5 nowomen,23.820888,19.618465,22.967676,,
1621,1508675,2011,2010,Le Havre,FAIL,2 dubious,5.696299,0.633541,13.961315,,
1622,1509767,2011,2010,The Three Musketeers,FAIL,3 men,93.212171,21.105217,144.870266,,
1627,1527186,2011,2010,Melancholia,PASS,1 ok,9.735493,3.139021,18.68808,4,6
1633,1535616,2011,2010,The Divide,PASS,1 ok,3.107072,0.018642,0.018642,,
1636,1540133,2011,2010,The Guard,FAIL,4 notalk,6.214145,5.551069,16.513705,,
1637,1541995,2011,2010,Snow Flower and the Secret Fan,PASS,1 ok,6.214145,1.396324,11.753231,,
1640,1549572,2011,2010,Another Earth,PASS,1 ok,0.181246,1.368348,1.844766,,
1645,1562568,2011,2010,Higher Ground,PASS,1 ok,1.864243,0.871074,0.889847,,
1646,1564349,2011,2010,Dolphin Tale,FAIL,3 men,38.320559,74.866751,99.497492,,
1647,1564367,2011,2010,Just Go with It,FAIL,2 dubious,82.855263,106.705263,222.647578,,
1649,1568346,2011,2010,The Girl with the Dragon Tattoo,FAIL,4 notalk,93.212171,106.174662,241.492267,3.8125,16
1650,1568911,2011,2010,War Horse,FAIL,4 notalk,72.498355,82.734459,162.412399,,
1652,1571222,2011,2010,A Dangerous Method,FAIL,2 dubious,20.713816,5.905595,15.336023,,
1659,1596343,2011,2010,Fast Five,PASS,1 ok,129.461348,217.326947,652.320815,2.5,5
1660,1596346,2011,2010,Soul Surfer,PASS,1 ok,18.642434,45.418587,48.841781,,
1662,1598778,2011,2010,Contagion,PASS,1 ok,62.141447,78.358394,142.460919,3.5,8
1663,1598822,2011,2010,New Year's Eve,PASS,1 ok,26.92796,56.491379,148.791377,,
1667,1605783,2011,2010,Midnight in Paris,PASS,1 ok,31.070724,58.844493,160.34219,3.928571429,21
1670,1606618,2011,2010,Iris,PASS,1 ok,5.696299,5.779651,15.695916,,
1672,1615147,2011,2010,Margin Call,FAIL,4 notalk,3.521349,5.54466,18.510079,3.25,6
1674,1622547,2011,2010,30 Minutes or Less,FAIL,4 notalk,28.999342,38.376408,42.42885,3.083333333,6
1675,1622979,2011,2010,Final Destination 5,FAIL,3 men,41.427631,44.107629,163.522777,,
1678,1625346,2011,2010,Young Adult,PASS,1 ok,12.428289,16.893744,23.562334,,
1679,1629705,2011,2010,Blackthorn,FAIL,4 notalk,4.660609,0.207716,1.29437,,
1680,1634122,2011,2010,Johnny English Reborn,FAIL,2 dubious,46.606085,8.602417,170.41221,,
1681,1637688,2011,2010,In Time,FAIL,4 notalk,36.249178,38.894261,176.134406,3.388888889,9
1682,1637706,2011,2010,Our Idiot Brother,PASS,1 ok,5.178454,25.700491,26.784257,,
1684,1640459,2011,2010,Hobo with a Shotgun,FAIL,5 nowomen,3.107072,0.728476,0.864753,,
1685,1640484,2011,2010,Jumping the Broom,PASS,1 ok,7.249836,38.626496,39.520511,,
1689,1650043,2011,2010,Diary of a Wimpy Kid: Rodrick Rules,FAIL,4 notalk,18.642434,54.579387,76.325433,,
1690,1650062,2011,2010,Super 8,PASS,1 ok,51.784539,131.537058,269.379017,3.375,12
1692,1655442,2011,2010,The Artist,FAIL,4 notalk,16.571053,46.261299,132.834295,3.833333333,6
1695,1657507,2011,2010,Colombiana,FAIL,4 notalk,41.427631,37.974487,74.25704,,
1700,1675192,2011,2010,Take Shelter,PASS,1 ok,4.919531,1.790661,3.240628,,
1701,1684628,2011,2010,Circumstance,PASS,1 ok,0.932122,0.470329,0.470329,,
1704,1701990,2011,2010,Detention,PASS,1 ok,10.356908,,,,
1709,1714210,2011,2010,Weekend,FAIL,4 notalk,0.196781,0.501887,1.63389,,
1711,1720182,2011,2010,October Baby,PASS,1 ok,1.035691,5.547001,5.547001,,
1713,1723811,2011,2010,Shame,FAIL,4 notalk,6.73199,4.145138,11.166495,3.642857143,7
1717,1742336,2011,2010,Your Sister's Sister,PASS,1 ok,0.124283,1.654502,3.200899,,
1720,1758692,2011,2010,Like Crazy,PASS,1 ok,0.258923,3.516575,3.864669,,
1724,1772240,2011,2010,Apollo 18,FAIL,5 nowomen,5.178454,18.318189,27.464261,,
1726,1778304,2011,2010,Paranormal Activity 3,PASS,1 ok,5.178454,107.741677,214.429259,,
1728,1788391,2011,2010,Kill List,FAIL,2 dubious,0.828553,0.0301,0.478703,,
973,401729,2012,2010,John Carter,PASS,1 ok,279.025606,74.128153,286.917566,2.9375,8
1071,443272,2012,2010,Lincoln,PASS,1 ok,65.951507,184.875236,276.997302,3.428571429,7
1103,454876,2012,2010,Life of Pi,FAIL,4 notalk,121.756628,126.816653,616.88708,3.772727273,22
1168,485985,2012,2010,Red Tails,FAIL,3 men,58.849037,50.606496,51.102777,,
1215,790724,2012,2010,Jack Reacher,FAIL,4 notalk,60.878314,81.242857,220.552732,2.9375,8
1251,837562,2012,2010,Hotel Transylvania,PASS,1 ok,86.244278,150.484138,364.480509,3.2,5
1257,848228,2012,2010,The Avengers,FAIL,4 notalk,60.878314,23.727745,49.296637,4.010869565,46
1290,903624,2012,2010,The Hobbit: An Unexpected Journey,FAIL,5 nowomen,253.659641,307.439106,1029.557373,3.52,25
1302,938330,2012,2010,Silent Hill: Revelation 3D,PASS,1 ok,20.292771,17.786836,48.646439,,
1309,948470,2012,2010,The Amazing Spider-Man,FAIL,3 men,223.220484,265.866416,768.984693,3.325,20
1360,1024648,2012,2010,Argo,PASS,1 ok,45.151416,138.016721,224.540219,3.947368421,19
1372,1045658,2012,2010,Silver Linings Playbook,PASS,1 ok,21.30741,134.026609,230.644998,3.681818182,22
1376,1047540,2012,2010,Parental Guidance,PASS,1 ok,25.365964,78.398378,121.927729,,
1388,1074638,2012,2010,Skyfall,FAIL,2 dubious,202.927713,308.815675,1124.923772,3.9375,24
1423,1142977,2012,2010,Frankenweenie,FAIL,5 nowomen,39.570904,35.804351,82.338719,,
1472,1217209,2012,2010,Brave,PASS,1 ok,187.708135,240.755653,562.725176,3.576923077,13
1488,1232200,2012,2010,That's My Boy,FAIL,4 notalk,68.488103,37.471707,58.908258,,
1492,1234719,2012,2010,Red Dawn,FAIL,4 notalk,65.951507,45.46269,48.869204,,
1503,1258972,2012,2010,The Man with the Iron Fists,FAIL,4 notalk,15.219578,15.862951,22.306925,,
1514,1277953,2012,2010,Madagascar 3: Europe's Most Wanted,FAIL,3 men,147.122592,219.559143,757.855127,,
1523,1298649,2012,2010,The Watch,FAIL,3 men,55.805121,34.855879,68.338951,,
1531,1308729,2012,2010,Bullet to the Head,FAIL,5 nowomen,55.805121,9.628746,13.760036,,
1548,1336608,2012,2010,Rock of Ages,PASS,1 ok,71.0247,39.08247,50.852278,2.6,5
1552,1343727,2012,2010,Dredd 3D,PASS,1 ok,45.658735,13.611086,41.467257,3.2,10
1553,1345836,2012,2010,The Dark Knight Rises,FAIL,4 notalk,279.025606,454.699213,1095.14399,3.6875,48
1556,1371111,2012,2010,Cloud Atlas,PASS,1 ok,103.493134,27.505098,127.863295,3.428571429,14
1565,1386703,2012,2010,Total Recall,FAIL,4 notalk,126.829821,59.739858,201.523449,2.722222222,9
1567,1392170,2012,2010,The Hunger Games,PASS,1 ok,81.171085,413.983383,694.530947,3.381578947,38
1577,1409024,2012,2010,Men in Black III,FAIL,4 notalk,218.147292,181.641463,633.967639,3.192307692,13
1592,1430626,2012,2010,The Pirates! Band of Misfits,FAIL,4 notalk,55.805121,31.50567,124.857587,,
1598,1440129,2012,2010,Battleship,FAIL,4 notalk,212.05946,66.190353,308.594933,2.5,7
1601,1446192,2012,2010,Rise of the Guardians,FAIL,4 notalk,147.122592,104.926572,311.393491,3.3,5
1616,1496025,2012,2010,Underworld: Awakening,PASS,1 ok,71.0247,63.23333,162.727662,,
1626,1524137,2012,2010,Contraband,PASS,1 ok,25.365964,67.501874,99.84739,,
1639,1547234,2012,2010,Premium Rush,PASS,1 ok,35.51235,20.572249,31.852752,,
1643,1560747,2012,2010,The Master,FAIL,4 notalk,38.048946,16.484994,25.484413,,
1644,1560985,2012,2010,The Devil Inside,PASS,1 ok,1.014639,54.041622,103.248087,,
1655,1586265,2012,2010,What to Expect When You're Expecting,PASS,1 ok,38.048946,41.754612,81.832836,,
1658,1591479,2012,2010,Act of Valor,FAIL,5 nowomen,12.175663,71.037735,83.704673,,
1661,1596365,2012,2010,The Woman in Black,FAIL,4 notalk,15.219578,55.128651,130.843627,,
1664,1598828,2012,2010,One for the Money,PASS,1 ok,42.61482,26.801198,36.727096,,
1665,1601913,2012,2010,The Grey,FAIL,5 nowomen,25.365964,52.335195,85.574308,,
1666,1602620,2012,2010,Amour,FAIL,2 dubious,9.841994,6.837603,26.295088,,
1669,1606389,2012,2010,The Vow,PASS,1 ok,8.866236,126.844056,200.511006,,
1671,1611224,2012,2010,Abraham Lincoln: Vampire Hunter,FAIL,2 dubious,68.488103,38.068365,116.804318,,
1673,1621045,2012,2010,Think Like a Man,PASS,1 ok,12.175663,92.887325,97.562697,,
1677,1623288,2012,2010,ParaNorman,FAIL,4 notalk,60.878314,56.822855,109.742304,,
1683,1637725,2012,2010,Ted,FAIL,3 men,50.731928,221.866693,557.487654,2.95,10
1686,1645170,2012,2010,The Dictator,FAIL,4 notalk,65.951507,60.523416,182.005391,,
1687,1646987,2012,2010,Wrath of the Titans,FAIL,4 notalk,152.195785,84.894893,306.390492,,
1688,1649419,2012,2010,The Impossible,FAIL,3 men,40.585543,19.298306,172.073169,,
1693,1655460,2012,2010,Wanderlust,PASS,1 ok,32.975753,17.541229,24.513601,,
1694,1656190,2012,2010,Safe,FAIL,4 notalk,33.483073,17.393015,42.102643,,
1697,1667353,2012,2010,Mirror Mirror,FAIL,2 dubious,86.244278,65.885725,171.080229,,
1699,1673434,2012,2010,The Twilight Saga: Breaking Dawn - Part 2,FAIL,2 dubious,138.193773,296.603952,844.848985,,
1706,1706593,2012,2010,Chronicle,FAIL,4 notalk,12.175663,65.520463,128.935373,3.2,10
1707,1707386,2012,2010,Les Miserables,PASS,1 ok,65.951507,150.988132,448.493475,3.333333333,6
1710,1716777,2012,2010,People Like Us,PASS,1 ok,16.234217,12.613776,12.613776,,
1716,1735898,2012,2010,Snow White and the Huntsman,PASS,1 ok,172.488556,157.407735,406.779965,2,5
1718,1748122,2012,2010,Moonrise Kingdom,PASS,1 ok,16.234217,46.178703,64.949517,3.711538462,26
1719,1758575,2012,2010,Blue Like Jazz,PASS,1 ok,1.217566,0.603728,0.603728,,
1722,1764234,2012,2010,Killing Them Softly,FAIL,5 nowomen,15.219578,15.164322,37.783896,,
1723,1764651,2012,2010,The Expendables 2,PASS,1 ok,101.463857,86.272883,316.546185,,
1725,1772341,2012,2010,Wreck-It Ralph,PASS,1 ok,167.415363,192.185407,480.342759,3.526315789,19
1727,1781769,2012,2010,Anna Karenina,FAIL,3 men,49.71729,13.00398,71.771007,,
1729,1790885,2012,2010,Zero Dark Thirty,PASS,1 ok,53.268525,97.12193,139.73675,3.590909091,11
1732,1800741,2012,2010,Step Up Revolution,PASS,1 ok,33.483073,35.58812,167.975738,,
1735,1817273,2012,2010,The Place Beyond the Pines,FAIL,4 notalk,15.219578,21.716836,47.699629,3.9,5
1739,1840417,2012,2010,The Words,FAIL,4 notalk,6.087831,11.663106,12.310182,,
1740,1853728,2012,2010,Django Unchained,FAIL,4 notalk,101.463857,165.188672,431.600549,3.977272727,44
1742,1859650,2012,2010,To Rome With Love,FAIL,3 men,21.814729,16.928587,75.452356,,
1744,1862079,2012,2010,Safety Not Guaranteed,PASS,1 ok,0.760979,4.069672,4.477791,4.166666667,6
1745,1870529,2012,2010,Won't Back Down,PASS,1 ok,19.278133,5.388293,5.510995,,
1746,1874789,2012,2010,Supporting Characters,FAIL,3 men,0.060878,0.004989,0.004989,,
1747,1876451,2012,2010,Sparkle,PASS,1 ok,10.146386,24.754613,25.021315,,
1750,1907668,2012,2010,Flight,FAIL,2 dubious,31.453796,95.145068,164.140491,3.333333333,9
1752,1922777,2012,2010,Sinister,FAIL,3 men,3.043916,48.790826,89.012016,,
1755,1931533,2012,2010,Seven Psychopaths,FAIL,4 notalk,13.697621,15.24398,23.836212,4,9
1762,1981677,2012,2010,Pitch Perfect,PASS,1 ok,17.248856,65.952616,117.01946,3.928571429,7
1764,1991245,2012,2010,Chernobyl Diaries,FAIL,4 notalk,1.014639,18.384886,38.951995,,
1773,2094064,2012,2010,Much Ado About Nothing,FAIL,2 dubious,8.117109,22.879428,22.879428,,
1774,2101441,2012,2010,Spring Breakers,PASS,1 ok,5.073193,14.331045,31.118489,,
1775,2106476,2012,2010,Jagten,FAIL,3 men,3.500503,0.697244,0.697244,4.25,6
1776,2109184,2012,2010,Paranormal Activity 4,PASS,1 ok,5.073193,54.689359,144.884139,,
1777,2125435,2012,2010,Beasts of the Southern Wild,FAIL,2 dubious,1.826349,12.983057,21.38864,3.3,5
1786,2243973,2012,2010,Hannibal,PASS,1 ok,88.273555,167.50898,355.225246,,
1100,453562,2013,2010,42,FAIL,3 men,40,95.020213,95.020213,,
1161,481499,2013,2010,The Croods,FAIL,3 men,135,187.168425,573.068425,,
1197,765446,2013,2010,Escape from Planet Earth,PASS,1 ok,40,57.012977,66.454811,,
1200,770828,2013,2010,Man of Steel,PASS,1 ok,225,291.045518,687.999518,2.954545455,11
1213,790628,2013,2010,The Incredible Burt Wonderstone,FAIL,4 notalk,32,22.537881,24.255957,,
1216,790736,2013,2010,R.I.P.D.,FAIL,4 notalk,130,33.618855,79.019947,,
1238,816442,2013,2010,The Book Thief,PASS,1 ok,19,21.345525,62.045525,,
1240,816711,2013,2010,World War Z,FAIL,2 dubious,190,202.359711,539.559711,2.6875,16
1258,848537,2013,2010,Epic,PASS,1 ok,100,107.518682,268.418682,,
1340,993846,2013,2010,The Wolf of Wall Street,FAIL,4 notalk,100,115.702857,365.702857,4.120689655,29
1435,1170358,2013,2010,The Hobbit: The Desolation of Smaug,FAIL,4 notalk,250,257.397516,937.397516,3.909090909,22
1462,1204975,2013,2010,Last Vegas,FAIL,4 notalk,28,63.914167,112.914167,,
1466,1210819,2013,2010,The Lone Ranger,FAIL,4 notalk,275,89.28991,259.98991,,
1467,1211956,2013,2010,Escape Plan,FAIL,3 men,70,25.213103,103.813103,,
1469,1213663,2013,2010,The World's End,FAIL,3 men,20,26.004851,46.578821,3.55,10
